#{"t_start": 1659531767.737598, "env_id": null}
r,l,t
-1.291082,25,8.440215
-37.942401,25,9.037211
-30.291847,25,9.097062
-31.22239,25,9.109418
-33.598984,25,9.12178
-46.710065,25,13.882626
-49.949587,25,13.895228
-41.089451,25,13.907611
-37.134409,25,14.441567
-10.942808,25,14.501423
